ENT,NOM_ENT,MUN,NOM_MUN,LOC50K,NOM_LOC,ID_VIV,CLAVIVP,PAREDES,TECHOS,PISOS,COCINA,CUADORM,TOTCUART,ELECTRI,DISAGU,DOTAGUAD,SERSAN,USOEXC,CONAGU,DRENAJE,COMBUST,ELIBAS,TENVIV,FADQUI,ESTUFAG,ESTUFAL,TINACO,BOILER,CISTERNA,REGADERA,MEDLUZ,RADIO,TELEVI,REFRIG,LAVADORA,AUTOPROP,COMPU,TELEFONO,CELULAR,INTERNET,NUMINF,NUMPERS,TIPOHOG,MCONMIG,MNUMPERS,COMIO1VEZ,NOCOMI1D,SINCOMER,INGTRHOG,FACTOR,ESTRATO,UPM,TAM_LOC,CERTEZA,IDH125
01,Aguascalientes,007,Rinc�n de Romos,0000,Localidad de menos de 50 mil habitantes,23423526,1,8,09,2,3,01,01,1,1,1,1,1,5,1,1,1,1,3,1,4,2,4,2,4,1,2,3,2,4,2,4,2,4,2,01,00001,5,3,,2,4,2,,14,300-01-007-0001,0001,01,0,0
01,Aguascalientes,007,Rinc�n de Romos,0000,Localidad de menos de 50 mil habitantes,23424741,1,8,09,2,1,01,02,1,1,1,1,3,5,1,1,1,1,3,1,4,2,4,2,3,1,1,3,1,4,1,4,2,3,2,01,00003,1,1,01,2,4,2,003000,12,301-01-007-0001,0001,01,0,0
01,Aguascalientes,007,Rinc�n de Romos,0000,Localidad de menos de 50 mil habitantes,23424774,1,7,09,2,1,01,03,1,1,1,1,3,5,1,1,1,1,3,1,4,1,3,2,3,1,1,3,1,3,1,4,1,4,2,02,00003,1,1,01,1,3,1,,12,301-01-007-0001,0001,01,0,0
01,Aguascalientes,007,Rinc�n de Romos,0000,Localidad de menos de 50 mil habitantes,23424778,1,7,09,2,1,01,04,1,1,1,1,3,5,1,1,1,1,3,1,3,1,3,2,3,1,1,3,1,3,1,4,1,4,2,02,00004,1,3,,2,4,2,003429,12,301-01-007-0001,0001,01,0,0
01,Aguascalientes,007,Rinc�n de Romos,0000,Localidad de menos de 50 mil habitantes,23424781,1,7,09,2,3,01,03,1,1,1,1,3,5,1,1,1,1,3,1,4,2,4,2,4,1,1,3,2,4,2,4,2,4,2,02,00004,2,3,,1,4,1,000000,12,301-01-007-0001,0001,01,0,0
01,Aguascalientes,007,Rinc�n de Romos,0000,Localidad de menos de 50 mil habitantes,23425006,1,7,03,2,1,03,04,1,1,1,1,1,5,1,1,3,1,3,1,3,1,4,2,3,2,1,3,1,4,2,4,2,4,2,01,00010,2,3,,2,4,2,007714,12,301-01-007-0001,0001,01,0,0
01,Aguascalientes,007,Rinc�n de Romos,0000,Localidad de menos de 50 mil habitantes,23425050,1,7,09,3,1,03,04,1,1,1,1,1,5,1,1,4,1,3,1,3,1,4,2,3,1,1,3,1,3,2,3,1,4,2,02,00005,1,3,,2,4,2,003557,12,301-01-007-0001,0001,01,0,0
01,Aguascalientes,007,Rinc�n de Romos,0000,Localidad de menos de 50 mil habitantes,23425051,1,8,09,2,1,02,03,3,2,1,3,,,5,1,4,1,3,1,4,2,4,2,4,2,2,3,2,4,2,4,2,4,2,02,00006,1,9,,2,4,2,003000,12,301-01-007-0001,0001,01,0,0
01,Aguascalientes,007,Rinc�n de Romos,0000,Localidad de menos de 50 mil habitantes,23425052,1,8,03,2,1,02,03,1,2,1,1,1,6,1,1,4,1,3,1,3,2,4,2,4,1,2,3,1,4,2,4,2,4,2,02,00002,1,3,,1,4,1,,12,301-01-007-0001,0001,01,0,0
01,Aguascalientes,007,Rinc�n de Romos,0000,Localidad de menos de 50 mil habitantes,23425053,1,8,09,2,1,01,02,1,1,1,1,3,5,1,1,1,3,,1,4,1,3,2,3,1,2,3,1,4,2,4,2,3,2,02,00003,1,3,,2,4,2,000429,12,301-01-007-0001,0001,01,0,0
01,Aguascalientes,007,Rinc�n de Romos,0000,Localidad de menos de 50 mil habitantes,23425054,1,7,03,2,1,02,03,1,1,1,3,,,1,1,1,3,,1,3,2,4,2,4,2,1,3,1,4,2,4,2,4,2,01,00006,1,3,,1,4,1,003343,12,301-01-007-0001,0001,01,0,0
01,Aguascalientes,007,Rinc�n de Romos,0000,Localidad de menos de 50 mil habitantes,23425055,1,7,09,2,1,03,05,1,1,1,1,3,5,1,1,1,1,3,1,4,1,3,2,3,1,1,3,1,3,1,4,1,4,2,02,00007,2,3,,2,4,2,002828,12,301-01-007-0001,0001,01,0,0
01,Aguascalientes,007,Rinc�n de Romos,0000,Localidad de menos de 50 mil habitantes,23425056,1,7,09,2,1,03,04,1,3,,1,3,5,1,1,1,1,2,1,3,1,4,2,3,2,1,3,1,3,2,4,2,4,2,02,00005,2,3,,2,4,2,003086,12,301-01-007-0001,0001,01,0,0
01,Aguascalientes,007,Rinc�n de Romos,0000,Localidad de menos de 50 mil habitantes,23425057,1,8,03,2,1,04,06,1,2,1,1,3,7,5,1,1,1,3,1,4,2,4,2,4,2,1,3,1,3,2,4,2,3,2,01,00011,2,3,,2,4,2,003429,12,301-01-007-0001,0001,01,0,0
01,Aguascalientes,007,Rinc�n de Romos,0000,Localidad de menos de 50 mil habitantes,23425059,1,8,03,2,1,04,05,1,2,1,1,3,5,1,3,1,1,3,1,4,1,3,2,3,1,1,3,1,4,1,4,1,4,2,01,00006,2,9,,1,3,1,000000,12,301-01-007-0001,0001,01,0,0
01,Aguascalientes,007,Rinc�n de Romos,0000,Localidad de menos de 50 mil habitantes,23425060,1,8,09,2,1,03,05,1,1,1,1,3,5,1,1,1,1,3,1,4,1,3,2,3,1,1,3,1,3,2,4,2,4,2,02,00004,1,1,01,2,4,2,002571,12,301-01-007-0001,0001,01,0,0
01,Aguascalientes,007,Rinc�n de Romos,0000,Localidad de menos de 50 mil habitantes,23425061,1,8,09,2,1,02,04,1,1,1,1,3,5,1,1,1,1,2,1,4,1,3,2,3,1,1,3,1,3,2,4,2,4,2,01,00001,5,3,,2,4,2,,12,301-01-007-0001,0001,01,0,0
01,Aguascalientes,007,Rinc�n de Romos,0000,Localidad de menos de 50 mil habitantes,23425062,1,8,09,3,1,03,04,1,1,1,1,3,5,1,1,1,1,2,1,4,1,3,2,3,1,1,3,1,3,1,4,1,4,2,03,00007,2,9,,2,4,2,003086,12,301-01-007-0001,0001,01,0,0
01,Aguascalientes,007,Rinc�n de Romos,0000,Localidad de menos de 50 mil habitantes,23425063,1,8,09,2,1,03,04,1,2,1,1,3,5,1,3,1,1,3,1,4,1,3,2,4,1,2,3,1,3,2,4,2,4,2,02,00010,2,9,,2,4,2,007042,12,301-01-007-0001,0001,01,0,0
01,Aguascalientes,007,Rinc�n de Romos,0000,Localidad de menos de 50 mil habitantes,23425065,1,7,09,2,1,02,04,1,1,1,1,3,5,1,3,1,1,2,2,4,1,4,2,4,1,2,3,1,4,2,4,2,4,2,02,00012,2,3,,2,4,2,014571,12,301-01-007-0001,0001,01,0,0
01,Aguascalientes,007,Rinc�n de Romos,0000,Localidad de menos de 50 mil habitantes,23425067,1,7,03,2,1,02,04,1,1,1,1,3,6,1,3,1,3,,1,4,2,4,2,4,2,1,3,2,4,2,4,1,4,2,01,00005,4,3,,1,3,1,000943,12,301-01-007-0001,0001,01,0,0
01,Aguascalientes,007,Rinc�n de Romos,0000,Localidad de menos de 50 mil habitantes,23425068,1,7,03,2,1,01,02,1,1,1,1,3,6,1,3,1,1,3,2,4,2,4,2,4,1,1,3,2,3,2,4,2,4,2,01,00009,2,3,,2,4,2,,12,301-01-007-0001,0001,01,0,0
01,Aguascalientes,007,Rinc�n de Romos,0000,Localidad de menos de 50 mil habitantes,23425069,1,7,03,2,3,01,01,1,1,2,3,,,5,1,1,1,3,1,4,2,4,2,4,1,2,3,2,4,2,4,2,4,2,02,00006,1,3,,1,3,1,002314,12,301-01-007-0001,0001,01,0,0
01,Aguascalientes,007,Rinc�n de Romos,0000,Localidad de menos de 50 mil habitantes,23425070,1,8,03,2,3,01,01,1,1,1,3,,,5,3,1,1,3,2,3,2,4,2,4,1,1,3,2,4,2,4,2,4,2,02,00002,1,9,,9,9,9,,12,301-01-007-0001,0001,01,0,0
01,Aguascalientes,007,Rinc�n de Romos,0000,Localidad de menos de 50 mil habitantes,23425961,1,8,03,2,1,02,03,1,1,1,3,,,1,1,1,1,2,1,3,2,4,2,4,1,1,3,1,3,1,4,2,4,2,02,00005,1,3,,2,4,2,002829,12,301-01-007-0001,0001,01,0,0
01,Aguascalientes,007,Rinc�n de Romos,0000,Localidad de menos de 50 mil habitantes,23425970,1,8,09,2,1,01,02,1,2,1,1,3,5,1,1,1,1,3,1,3,1,4,2,3,2,1,3,2,4,1,4,2,4,2,02,00003,1,3,,2,4,2,002571,12,301-01-007-0001,0001,01,0,0
01,Aguascalientes,007,Rinc�n de Romos,0000,Localidad de menos de 50 mil habitantes,23425972,1,8,03,2,3,01,02,1,1,1,1,3,6,1,1,1,1,3,1,4,2,4,2,4,2,1,3,2,4,2,4,2,4,2,02,00006,1,3,,2,4,1,003214,12,301-01-007-0001,0001,01,0,0
01,Aguascalientes,007,Rinc�n de Romos,0000,Localidad de menos de 50 mil habitantes,23425973,1,7,09,3,1,01,04,1,1,1,1,3,6,2,1,1,3,,1,4,1,3,2,3,1,1,3,2,4,1,4,2,3,2,02,00004,1,3,,2,4,2,003429,12,301-01-007-0001,0001,01,0,0
01,Aguascalientes,007,Rinc�n de Romos,0000,Localidad de menos de 50 mil habitantes,23425974,1,8,03,2,3,03,04,1,1,1,1,3,5,1,1,1,1,2,1,4,1,3,2,3,1,1,3,1,4,1,4,2,3,2,02,00006,1,3,,2,4,2,006429,12,301-01-007-0001,0001,01,0,0
01,Aguascalientes,007,Rinc�n de Romos,0000,Localidad de menos de 50 mil habitantes,23425975,1,8,09,3,1,01,04,1,1,1,1,3,5,1,1,1,1,2,1,4,1,4,2,3,1,1,3,1,4,1,4,2,4,2,02,00003,1,3,,2,4,2,002786,12,301-01-007-0001,0001,01,0,0
01,Aguascalientes,007,Rinc�n de Romos,0000,Localidad de menos de 50 mil habitantes,23425976,1,8,09,2,1,03,04,1,1,1,1,3,6,1,1,1,1,3,1,4,2,4,2,4,1,1,3,1,4,1,4,2,4,2,02,00007,1,3,,2,4,2,007542,12,301-01-007-0001,0001,01,0,0
01,Aguascalientes,007,Rinc�n de Romos,0000,Localidad de menos de 50 mil habitantes,23426559,1,8,03,2,1,03,05,1,1,1,1,1,6,1,1,1,1,3,1,3,2,4,2,4,1,1,3,1,3,2,4,2,3,2,02,00006,2,3,,2,4,2,006643,12,301-01-007-0001,0001,01,0,0
01,Aguascalientes,007,Rinc�n de Romos,0000,Localidad de menos de 50 mil habitantes,23426569,1,7,03,2,1,02,03,1,1,1,1,1,6,1,1,1,3,,1,3,2,4,2,4,1,1,3,1,3,2,4,2,3,2,02,00005,2,3,,2,4,2,001029,12,301-01-007-0001,0001,01,0,0
01,Aguascalientes,007,Rinc�n de Romos,0000,Localidad de menos de 50 mil habitantes,23426570,1,7,09,2,1,01,02,1,1,1,1,3,6,1,1,1,1,3,1,4,1,4,2,3,1,1,3,1,4,2,4,2,4,2,02,00005,1,3,,2,4,2,003429,12,301-01-007-0001,0001,01,0,0
01,Aguascalientes,007,Rinc�n de Romos,0000,Localidad de menos de 50 mil habitantes,23426571,1,8,03,2,1,01,02,1,2,1,3,,,5,1,1,1,2,1,4,2,4,2,4,1,1,3,1,3,2,4,2,4,2,02,00003,1,3,,2,4,2,003000,12,301-01-007-0001,0001,01,0,0
01,Aguascalientes,007,Rinc�n de Romos,0000,Localidad de menos de 50 mil habitantes,23426572,1,7,03,2,1,03,04,1,2,1,3,,,5,1,1,1,1,1,4,2,4,2,4,1,1,3,1,4,2,4,2,4,2,02,00006,1,3,,1,4,1,002357,12,301-01-007-0001,0001,01,0,0
01,Aguascalientes,007,Rinc�n de Romos,0000,Localidad de menos de 50 mil habitantes,23426573,1,8,09,2,1,01,02,1,1,1,1,3,5,1,1,1,1,2,1,4,2,4,2,3,1,9,3,2,4,2,4,2,3,2,02,00003,1,3,,2,4,2,002571,12,301-01-007-0001,0001,01,0,0
01,Aguascalientes,007,Rinc�n de Romos,0000,Localidad de menos de 50 mil habitantes,23426574,1,8,03,2,1,02,03,1,2,1,3,,,5,1,1,1,3,1,4,2,4,2,4,2,1,3,1,4,2,4,2,3,2,02,00006,1,3,,2,4,2,,12,301-01-007-0001,0001,01,0,0
01,Aguascalientes,007,Rinc�n de Romos,0000,Localidad de menos de 50 mil habitantes,23426575,1,8,03,2,3,01,01,1,1,1,3,,,1,1,1,1,2,1,3,2,4,2,4,1,2,3,2,3,1,4,2,3,2,02,00006,1,3,,2,4,2,002571,12,301-01-007-0001,0001,01,0,0
01,Aguascalientes,007,Rinc�n de Romos,0000,Localidad de menos de 50 mil habitantes,23426576,1,8,03,2,1,01,02,1,1,1,1,3,6,1,3,1,1,3,1,3,2,4,2,4,1,2,3,2,4,1,4,2,4,2,02,00002,1,3,,1,3,1,002571,12,301-01-007-0001,0001,01,0,0
01,Aguascalientes,007,Rinc�n de Romos,0000,Localidad de menos de 50 mil habitantes,23426577,1,8,09,3,1,03,04,1,2,1,1,3,5,1,1,1,1,3,1,4,1,3,2,3,1,1,3,1,4,2,4,1,4,2,02,00007,1,3,,2,4,2,004715,12,301-01-007-0001,0001,01,0,0
01,Aguascalientes,007,Rinc�n de Romos,0000,Localidad de menos de 50 mil habitantes,23426578,1,7,03,2,1,02,04,1,1,1,1,1,5,1,1,1,1,3,1,3,2,4,2,3,1,1,3,1,3,2,4,2,3,2,02,00002,1,3,,2,4,2,000000,12,301-01-007-0001,0001,01,0,0
01,Aguascalientes,007,Rinc�n de Romos,0000,Localidad de menos de 50 mil habitantes,23426581,1,8,09,2,1,01,03,1,1,1,1,3,5,1,1,1,1,3,1,4,1,4,2,4,1,1,3,1,4,2,4,2,3,2,01,00005,1,1,01,2,4,1,,12,301-01-007-0001,0001,01,0,0
01,Aguascalientes,007,Rinc�n de Romos,0000,Localidad de menos de 50 mil habitantes,23426582,1,8,03,2,1,01,02,1,1,1,1,3,5,1,1,1,1,3,1,4,2,4,2,4,1,2,3,1,4,2,4,2,3,2,01,00003,1,3,,1,4,1,003429,12,301-01-007-0001,0001,01,0,0
01,Aguascalientes,007,Rinc�n de Romos,0000,Localidad de menos de 50 mil habitantes,23426583,1,7,09,2,1,03,05,1,2,1,1,1,6,1,1,1,1,3,1,4,2,4,2,3,1,1,3,2,4,2,4,2,3,2,02,00005,2,3,,2,4,2,002571,12,301-01-007-0001,0001,01,0,0
01,Aguascalientes,007,Rinc�n de Romos,0000,Localidad de menos de 50 mil habitantes,23426584,1,7,03,2,3,02,02,1,1,1,1,3,9,1,1,1,1,2,1,3,2,4,2,4,1,2,3,1,4,2,4,2,4,2,02,00010,2,3,,2,4,2,006000,12,301-01-007-0001,0001,01,0,0
01,Aguascalientes,007,Rinc�n de Romos,0000,Localidad de menos de 50 mil habitantes,23426585,1,7,03,2,1,02,03,1,2,1,1,3,6,1,1,1,1,3,1,4,2,4,2,3,1,1,3,1,3,1,4,2,4,2,02,00008,2,3,,2,4,2,005786,12,301-01-007-0001,0001,01,0,0
01,Aguascalientes,007,Rinc�n de Romos,0000,Localidad de menos de 50 mil habitantes,23427742,1,8,09,2,1,02,05,1,1,1,1,3,5,1,1,1,1,2,1,3,1,4,2,3,1,1,3,1,3,2,4,2,3,2,02,00008,1,3,,2,4,2,003000,12,301-01-007-0001,0001,01,0,0
01,Aguascalientes,007,Rinc�n de Romos,0000,Localidad de menos de 50 mil habitantes,23427761,1,8,09,2,1,03,04,1,1,1,1,3,5,1,1,1,3,,1,4,1,3,2,3,1,1,3,2,3,2,4,1,4,2,02,00009,2,3,,2,4,2,005744,12,301-01-007-0001,0001,01,0,0
01,Aguascalientes,007,Rinc�n de Romos,0000,Localidad de menos de 50 mil habitantes,23427762,1,7,09,2,1,02,03,1,1,1,1,3,6,1,1,1,3,,1,4,2,4,2,4,1,1,3,1,4,2,4,2,4,2,02,00005,1,3,,1,3,1,003000,12,301-01-007-0001,0001,01,0,0
01,Aguascalientes,007,Rinc�n de Romos,0000,Localidad de menos de 50 mil habitantes,23427763,1,7,03,2,1,01,01,1,1,1,3,,,1,1,1,1,3,1,3,2,4,2,4,1,1,3,2,3,1,4,2,4,2,02,00005,1,3,,2,4,2,002571,12,301-01-007-0001,0001,01,0,0
01,Aguascalientes,007,Rinc�n de Romos,0000,Localidad de menos de 50 mil habitantes,23427764,1,8,09,2,1,01,03,1,1,1,1,3,5,1,1,1,1,3,1,4,2,4,2,4,1,1,3,1,3,1,4,2,4,2,02,00004,1,1,01,2,4,2,002571,12,301-01-007-0001,0001,01,0,0
01,Aguascalientes,007,Rinc�n de Romos,0000,Localidad de menos de 50 mil habitantes,23427765,1,7,09,2,1,02,03,1,1,1,1,3,6,1,1,1,1,3,1,4,1,4,2,3,1,1,3,1,3,1,4,1,4,2,02,00002,1,3,,2,4,2,001286,12,301-01-007-0001,0001,01,0,0
